ID Kabupaten,Tanggal Kejadian,Kejadian,Lokasi,Kabupaten,Provinsi,Penyebab,Meninggal,Hilang,Terluka,Rumah Rusak,Rumah Terendam,Fasum Rusak,city,severity_score,year,month
3175,2020-12-06,BANJIR,KEC. PASAR REBO KEL. GEDONG KEC. JATINEGARA KEL. KAMPUNG MELAYU KEL. BIDARA CINA KEC. KRAMAT JATI KEL. CILILITAN  KEL. CAWANG,KOTA JAKARTA TIMUR,DKI JAKARTA,AKIBAT HUJAN DENGAN INTENSITAS TINGGI DAN MELUAPNYA KALI CILIWUNG,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2020,12
3175,2021-01-24,BANJIR,KEC. DUREN SAWIT KEL. MALAKA SARI KEL. PONDOK KELAPA,KOTA JAKARTA TIMUR,DKI JAKARTA,• AKIBAT HUJAN DENGAN INTENSITAS RINGAN – SEDANG,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2021,1
3172,2021-02-03,BANJIR,"KEC. PENJARINGAN, CILINCING, TANJUNG PRIOK, KELAPA GADING",KOTA JAKARTA UTARA,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA UTARA,0.0,2021,2
3173,2021-02-07,BANJIR,"KEC. KEBON JERUK, KEMBANGAN, CENGKARENG, PALMERAH",KOTA JAKARTA BARAT,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA BARAT,0.0,2021,2
3175,2021-02-07,BANJIR,KEC. KRAMAT JATI KEL. CAWANG KEL. BALEKAMBANG KEL. CILILITAN KEC. JATINEGARA KEL. BIDARA CINA KEL. KAMPUNG MELAYU KEL. CIPINANG MUARA KEC. MATRAMAN KEL. KEBON MANGGIS KEC. MAKASAR KEL. CIPINANG MELAYU,KOTA JAKARTA TIMUR,DKI JAKARTA,• AKIBAT HUJAN DENGAN INTENSITAS TINGGI,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2021,2
3174,2021-02-07,BANJIR,KEC. PASAR MINGGU KEL. PEJATEN TIMUR KEL. CILANDAK TIMUR KEL. PANCORAN KEL. RAWAJATI KEL. PANGADEGAN KEC. KEBAYORAN LAMA KEL. GROGOL UTARA KEL. CIPULIR KEL. PONDOK PINANG KEC. TEBET KEL. KEBON BARU KEL. MANGGARAI KEC. JAGAKARSA KEL. LENTENG AGUNG KEC. PESANGGRAHAN KEL. BINTARO,KOTA JAKARTA SELATAN,DKI JAKARTA,• AKIBAT HUJAN DENGAN INTENSITAS TINGGI,0.0,0.0,0.0,0,0.0,0,JAKARTA SELATAN,0.0,2021,2
3174,2021-02-08,BANJIR,"KEC. KEBAYORAN LAMA, PANCORAN, TEBET, JAGAKARSA, PESANGGRAHAN",KOTA JAKARTA SELATAN,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA SELATAN,0.0,2021,2
3175,2021-02-08,BANJIR,"KEC. KRAMAT JATI, JATINEGARA, MATRAMAN",KOTA JAKARTA TIMUR,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2021,2
3173,2021-02-16,BANJIR,"KEC. KEBON JERUK, KEMBANGAN, CENGKARENG, KALI DERES",KOTA JAKARTA BARAT,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA BARAT,0.0,2021,2
3173,2021-02-17,BANJIR,KEC. CENGKARENG KEL. TEGAL ALUR,KOTA JAKARTA BARAT,DKI JAKARTA,HUJAN DENGAN INTENSITAS TINGGI,0.0,0.0,0.0,0,14.0,0,JAKARTA BARAT,14.0,2021,2
3174,2021-02-18,BANJIR,"KEC. SETIABUDI, PANCORAN, TEBET, MAMPANG PRAPATAN, KEBAYORAN BARU",KOTA JAKARTA SELATAN,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA SELATAN,0.0,2021,2
3175,2021-02-19,BANJIR,"KEC. CAKUNG, KRAMAT JATI, JATINEGARA, MATRAMAN, DUREN SAWIT, CIPAYUNG",KOTA JAKARTA TIMUR,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2021,2
3174,2021-02-19,BANJIR,"KEC. KEBAYORAN LAMA, PASAR MINGGU, PANCORAN, TEBET, MAMPANG PRAPATAN, KEBAYORAN BARU",KOTA JAKARTA SELATAN,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA SELATAN,0.0,2021,2
3175,2021-02-19,BANJIR,KEC. MAKASAR KEL. CIPINANG MELAYU,KOTA JAKARTA TIMUR,DKI JAKARTA,HUJAN DENGAN INTENSITAS TINGGI,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2021,2
3173,2021-02-20,BANJIR,KEC. KEMBANGAN KEL. KEMBANGAN UTARA,KOTA JAKARTA BARAT,DKI JAKARTA,"• AKIBAT CURAH HUJAN DENGAN INSENSITAS TINGGI MENYEBABKAN LUAPAN KALI KRUKUT, KALI CILIWUNG, KALI PESANGGRAHAN",3.0,0.0,0.0,0,0.0,0,JAKARTA BARAT,30.0,2021,2
3175,2021-02-20,BANJIR,"KEC. KRAMAT JATI, JATINEGARA, MATRAMAN, DUREN SAWIT, PASAR REBO, CIPAYUNG, CIRACAS",KOTA JAKARTA TIMUR,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2021,2
3175,2021-02-20,BANJIR,KEC. MAKASAR KEL. CIPINANG MELAYU KEL. MAKASAR KEL. KEBON PALA KEC. DUREN SAWIT KEL. PONDOK BAMBU KEL. MALAKA SARI KEC. JATINEGARA KEL. CIPINANG MUARA KEL. KAMPUNG MELAYU KEC. KRAMAT JATI KEL. CILILITAN KEC. CIPAYUNG KEL. LUBANG BUAYA,KOTA JAKARTA TIMUR,DKI JAKARTA,"• AKIBAT CURAH HUJAN DENGAN INSENSITAS TINGGI MENYEBABKAN LUAPAN PHB SULAIMAN, KALI SUNTER, KALI CILIWUNG, KALI CIPINANG",0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2021,2
3174,2021-02-20,BANJIR,KEC. PANCORAN KEL. DUREN TIGA KEL. RAWAJATI KEC. TEBET KEL. MANGGARAI KEL. KEBON BARU KEL. TEBET BARAT KEC. KEBAYORAN LAMA KEL. PONDOK PINANG KEC. PASAR MINGGU KEL. JATI PADANG KEL. CILANDAK TIMUR KEC. PESANGGRAHAN KEL. BINTARO KEC. CILANDAK KEL. GANDARIA SELATAN KEL. CIPETE SELATAN KEL. CIPETE BARAT,KOTA JAKARTA SELATAN,DKI JAKARTA,"• AKIBAT CURAH HUJAN DENGAN INSENSITAS TINGGI MENYEBABKAN LUAPAN KALI KRUKUT, KALI CILIWUNG, KALI PESANGGRAHAN",2.0,1.0,0.0,0,0.0,0,JAKARTA SELATAN,28.0,2021,2
3175,2021-04-28,BANJIR,"KEC. MAKASAR, JATINEGARA, CIPAYUNG, CIRACAS",KOTA JAKARTA TIMUR,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2021,4
3175,2021-05-17,BANJIR,"KEC. KRAMAT JATI, JATINEGARA",KOTA JAKARTA TIMUR,DKI JAKARTA,HUJAN DENGAN INTENSITAS CUKUP TINGGI,0.0,0.0,0.0,0,342.0,0,JAKARTA TIMUR,342.0,2021,5
3173,2021-05-18,BANJIR,"KEC. KEMBANGAN, KEBON JERUK, CENGKARENG",KOTA JAKARTA BARAT,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA BARAT,0.0,2021,5
3174,2021-05-21,BANJIR,"KEC. MAMPANG PRAPATAN, CILANDAK, KEBAYORAN LAMA, PESANGGRAHAN, PASAR MINGGU",KOTA JAKARTA SELATAN,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA SELATAN,0.0,2021,5
3175,2021-06-23,BANJIR,KEC. KRAMAT JATI KEL. CAWANG KEL. CILILITAN KEC. JATINEGARA KEL. KAMPUNG MELAYU,KOTA JAKARTA TIMUR,DKI JAKARTA,• AKIBAT LUAPAN SUNGAI CILIWUNG,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2021,6
3174,2021-08-05,BANJIR,"KEC. PASAR MINGGU, JAGAKARSA",KOTA JAKARTA SELATAN,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA SELATAN,0.0,2021,8
3175,2021-11-01,BANJIR,"●KOTA JAKARTA TIMUR -KEC. CIRACAS, KEL. KAMPUNG RAMBUTAN -KEC. CIPAYUNG, KEL. LUBANG BUAYA -KEC. MAKASSAR, KEL. CIPINANG MELAYU -KEC. JATINEGARA, KEL. CIPINANG MUARA, KEL. KAMPUNG MELAYU",KOTA JAKARTA TIMUR,DKI JAKARTA,"TELAH TERJADI BANJIR DI BEBERAPA DAERAH DKI JAKARTA DIPICU OLEH HUJAN DERAS PADA SENIN, 01 NOVEMBER 2021 SEHINGGA MENGAKIBATKAN MELUAPNYA KALI CILIWUNG, KALI SUNTER, KALI CIPINANG, KALI PESANGGRAHAN",0.0,0.0,0.0,0,942.0,0,JAKARTA TIMUR,942.0,2021,11
3174,2021-11-07,BANJIR,"KEC. JAGAKARSA, PANCORAN, PASAR MINGGU, MAMPANG PRAPATAN, CILANDAK, KEBAYORAN BARU, KEBAYORAN LAMA, PESANGGRAHAN",KOTA JAKARTA SELATAN,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA SELATAN,0.0,2021,11
3175,2021-11-07,BANJIR,"KEC. JATINEGARA, KRAMAT JATI",KOTA JAKARTA TIMUR,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2021,11
3175,2021-11-08,BANJIR,KEC. KRAMAT JATI KEL. CAWANG KEC. JATINEGARA KEL. KAMPUNG MELAYU,KOTA JAKARTA TIMUR,DKI JAKARTA,●DIPICU OLEH HUJAN DENGAN INTENSITAS TINGGI DAN DRAINASE YANG TIDAK DAPAT MENAMPUNG DEBIT AIR DAN,0.0,0.0,0.0,0,218.0,0,JAKARTA TIMUR,218.0,2021,11
3174,2021-11-12,BANJIR,KEC. PANCORAN KEL. KALIBATA KEL. DUREN TIGA KEC. MAMPANG PRAPATAN KEL. BANGKA KEL. TEGAL PARANG KEL. PELA MAMPANG KEL. KUNINGAN BARAT KEC. PASAR MINGGU KEL. JATI PADANG KOTA JAKARTA TIMUR,KOTA JAKARTA SELATAN,DKI JAKARTA,●DIPICU HUJAN DENGAN INTENSITAS TINGGI,0.0,0.0,0.0,0,0.0,0,JAKARTA SELATAN,0.0,2021,11
3174,2021-12-20,BANJIR,"KEC. CILANDAK, MAMPANG PRAPATAN, KEBAYORAN BARU",KOTA JAKARTA SELATAN,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA SELATAN,0.0,2021,12
3173,2021-12-20,BANJIR,KEC. KEMBANGAN KEL. JOGLO  KOTA JAKARTA SELATAN KEC. KEBAYORAN BARU KEL PETOGOGAN KEC. MAMPANG PRAPATAN KEL. BANGKA KEL. KUNINGAN BARAT KEL. PELA MAMPANG KEC. CILANDAK KEL. GANDARIA SELATAN,KOTA JAKARTA BARAT,DKI JAKARTA,● DIPICU HUJAN DENGAN INTENSITAS TINGGI,0.0,0.0,0.0,0,0.0,0,JAKARTA BARAT,0.0,2021,12
3175,2022-02-17,BANJIR,KEC. JATINEGARA KEL. BIDARA CINA KEL. KAMPUNG MELAYU KEC. KRAMAT JATI KEL. CILILITAN KEC. CAWANG,KOTA JAKARTA TIMUR,DKI JAKARTA,DIPICU OLEH INTENSITAS HUJAN YANG CUKUP TINGGI,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2022,2
3174,2022-02-17,BANJIR,KEC. PANCORAN KEL. RAWAJATI KEC. KEBAYORAN LAMA KEL. PONDOK PINANG KEL. CIPULIR,KOTA JAKARTA SELATAN,DKI JAKARTA,DIPICU OLEH INTENSITAS HUJAN YANG CUKUP TINGGI,0.0,0.0,0.0,0,0.0,0,JAKARTA SELATAN,0.0,2022,2
3174,2022-03-17,BANJIR,KEC. KEBAYORAN BARU KEL. PETOGOGAN KEC. MAMPANG PRAPATAN KEL. PELA MAMPANG KEC. PESANGGRAHAN KEL. ULUJAMI,KOTA JAKARTA SELATAN,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,JAKARTA SELATAN,0.0,2022,3
3173,2022-03-17,BANJIR,KEC. KEMBANGAN  KEL. JOGLO KEL. KEMBANGAN UTARA,KOTA JAKARTA BARAT,DKI JAKARTA,●CURAH HUJAN TINGGI,0.0,0.0,0.0,0,29.0,0,JAKARTA BARAT,29.0,2022,3
3173,2022-04-05,BANJIR,KEC. KEBON JERUK KEL. DURI KOSAMBI,KOTA JAKARTA BARAT,DKI JAKARTA,●DIPICU AKIBAT HUJAN DENGAN INTENSITAS SEDANG HINGGA LEBAT DISERTAI ANGIN KENCANG YANG TERJADI DI WILAYAH DKI JAKARTA DAN MENYEBABKAN LUAPAN SUNGAI DAN MENGGENANGI RUMAH WARGA,0.0,0.0,0.0,0,20.0,0,JAKARTA BARAT,20.0,2022,4
3175,2022-04-05,BANJIR,KEC. MAKASAR KEL CIPINANG MELAYU KEC. JATINEGARA KEL. CIPINANG MUARA,KOTA JAKARTA TIMUR,DKI JAKARTA,●DIPICU AKIBAT HUJAN DENGAN INTENSITAS SEDANG HINGGA LEBAT DISERTAI ANGIN KENCANG YANG TERJADI DI WILAYAH DKI JAKARTA DAN MENYEBABKAN LUAPAN SUNGAI DAN MENGGENANGI RUMAH WARGA,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2022,4
3173,2022-07-15,BANJIR,KOTA JAKARTA BARAT KEC. KEBON JERUK KEL. KEDOYA SELATAN KEC. CENGKARENG KEL. RAWA BUAYA KEL. DURI KOSAMBI KEC. KEMBANGAN KEL. JOGLO KEL. KEMBANGAN UTARA KEL. KEMBANGAN SELATAN KEC. KALIDERES KEL. KAMAL,KOTA JAKARTA BARAT,DKI JAKARTA,●DIPICU OLEH INTENSITAS CURAH HUJAN YANG CUKUP TINGGI DI WILAYAH DKI MENYEBABKAN KALI CILIWUNG MELUAP,0.0,0.0,0.0,0,0.0,0,JAKARTA BARAT,0.0,2022,7
3174,2022-07-15,BANJIR,KOTA JAKARTA SELATAN KEC. CILANDAK KEL. PONDOK LABU KEL. PONDOK PINANG KEL. KEBAYORAN LAMA UTARA KEC. KEBAYORAN BARU KEL. PETOGOGAN KEL. CIPETE UTARA KEC. JAGAKARSA KEL. TANJUNG BARAT KEC. MAMPANG PRAPATAN KEL. BANGKA KEC. PASAR MINGGU KEL. CILANDAK TIMUR KEC. PANCORAN KEL. RAWAJATI KEC. TEBET KEL. MANGGARAI KEC. PESANGGARAHAN KEL. PESANGGARAHAN KEL. BINTARO,KOTA JAKARTA SELATAN,DKI JAKARTA,●DIPICU OLEH INTENSITAS CURAH HUJAN YANG CUKUP TINGGI DI WILAYAH DKI MENYEBABKAN KALI CILIWUNG MELUAP,0.0,0.0,0.0,0,111.0,0,JAKARTA SELATAN,111.0,2022,7
3175,2022-07-15,BANJIR,KOTA JAKARTA TIMUR KEC. KRAMAT JATI KEL. CILILITAN KEL. CAWANG KEL. BALEKAMBANG KEC. JATINEGARA KEL. BIDARA CINA KEL. KAMPUNG MELAYU,KOTA JAKARTA TIMUR,DKI JAKARTA,●DIPICU OLEH INTENSITAS CURAH HUJAN YANG CUKUP TINGGI DI WILAYAH DKI MENYEBABKAN KALI CILIWUNG MELUAP,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2022,7
3172,2022-07-15,BANJIR,KOTA JAKARTA UTARA KEC. PENJARINGAN KEL. KAPUK MUARA,KOTA JAKARTA UTARA,DKI JAKARTA,●DIPICU OLEH INTENSITAS CURAH HUJAN YANG CUKUP TINGGI DI WILAYAH DKI MENYEBABKAN KALI CILIWUNG MELUAP,0.0,0.0,0.0,0,0.0,0,JAKARTA UTARA,0.0,2022,7
3175,2022-08-16,BANJIR,KEC. KRAMAT JATI  KEL. CILILITAN,KOTA JAKARTA TIMUR,DKI JAKARTA,●DIPICU HUJAN DENGAN INTENSITAS TINGGI DAN MELUAPNYA KALI KRUKUT,0.0,0.0,0.0,0,0.0,0,JAKARTA TIMUR,0.0,2022,8
3174,2022-08-16,BANJIR,KEC. PASAR MINGGU KEL. CILANDAK TIMUR  KEC. CILANDAK  KEL. PONDOK BARU,KOTA JAKARTA SELATAN,DKI JAKARTA,●DIPICU HUJAN DENGAN INTENSITAS TINGGI DAN MELUAPNYA KALI KRUKUT,0.0,0.0,0.0,0,110.0,0,JAKARTA SELATAN,110.0,2022,8
3174,2022-10-04,BANJIR,KEL. PETOGOGAN KEL. PELA MAMPANG KEL. BANGKA KEL. PEJATEN BARAT KEL. PONDOK PINANG KEL. KALIBATA KEL. MAMPANG PRAPATAN KEC. CILANDAK KEL. CIPETE UTARA KEL. CIPETE SELATAN KEL. GANDARIA SELATAN KOTA JAKARTA BARAT KEL. KEBON JERUK KEL. KEMBANGAN SELATAN KOTA JAKARTA TIMUR KEL. KEBON PALA KEC. DUREN SAWIT KEL. DUREN SAWIT KEC. MAKASAR KEL. PINANG RANTI KEL. MAKASAR KEC. JATINEGARA KEL. CIPINANG MELAYU KEL. CIPINANG MUARA,KOTA JAKARTA SELATAN,DKI JAKARTA,"●DIPICU HUJAN DENGAN INTENSITAS SEDANG HINGGA DERAS YANG BERANGSUR LAMA PADA HARI SELASA, 04 OKTOBER 2022, PKL. 16.00 WIB SEHINGGA MENGAKIBATKAN TERJADI LUAPAN PADA KALI KRUKUT, KALI MAMPANG, KALI PESANGGRAHAN, KALI SARUA, KALI CIPINANG DAN KALI SUNTER SEHINGGA MENYEBABKAN BANJIR DI BEBERAPA TITIK",0.0,0.0,0.0,0,0.0,0,JAKARTA SELATAN,0.0,2022,10
3174,2022-10-06,BANJIR,KEC. JAGAKARSA KEL. SRENGSENG SAWAH KEL. TANJUNG BARAT KEL. LENTENG AGUNG KEC. PASAR MINGGU KEL. PEJATEN TIMUR KEC. PANCORAN KEL. PENGADEGAN KEL. RAWAJATI KEC. TEBET KEL. KEBON BARU KEL. MANGGARAI KOTA JAKARTA BARAT KOTA JAKARTA PUSAT KOTA JAKARTA TIMUR KEC. KRAMATAJATI KEL. CILILITAN KEL. CAWANG KEC. JATINEGARA KEL. BIDARA CINA KEL. KP. MELAYU,KOTA JAKARTA SELATAN,DKI JAKARTA,"●DIPICU HUJAN DENGAN INTENSITAS TINGGI MENGAKIBATKAN TERJADI BANJIR PADA HARI KAMIS, 06 OKTOBER 2022 PUKUL. 14.00 WIB",3.0,0.0,4.0,0,0.0,1,JAKARTA SELATAN,53.0,2022,10
3175,2022-10-19,BANJIR,KEC. KRAMAT JATI KEL. TANGAH  KEL. DUKUH  KEL. BALEKAMBANG  KEL. CILILITAN  KEL. CAWANG  KEC. CIRACAS  KEL. RAMBUTAN  KOTA JAKARTA SELATAN  KEC. PASAR MINGGU  KEL. JATI PADANG  KEL. PEJATEN TIMUR KEC. PANCORAN  KEL. RAWAJATI,KOTA JAKARTA TIMUR,DKI JAKARTA,●DIPICU HUJAN DENGAN INTESITAS TINGGI,0.0,0.0,0.0,0,263.0,0,JAKARTA TIMUR,263.0,2022,10
3174,2022-11-13,BANJIR,KEC. JAGAKARSA KEL. TANJUNG BARAT KEC. PASAR MINGGU KEL. PEJATEN TIMUR,KOTA JAKARTA SELATAN,DKI JAKARTA,● DIPICU HUJAN INTENSITAS TINGGI MENGAKIBATKAN MELUAPNYA SUNGAI CIBEET,0.0,0.0,0.0,0,0.0,0,JAKARTA SELATAN,0.0,2022,11
3175,2022-11-13,BANJIR,KEC. JATINEGARA KEL. KAMPUNG MELAYU KEL. BIDARA CINA KEC. KRAMATJATI KEL. BALEKAMBANG KEL. CAWANG KEL. RAWAJATI,KOTA JAKARTA TIMUR,DKI JAKARTA,● DIPICU HUJAN INTENSITAS TINGGI MENGAKIBATKAN MELUAPNYA SUNGAI CIBEET,0.0,0.0,0.0,0,41.0,0,JAKARTA TIMUR,41.0,2022,11
3172,2022-11-13,BANJIR,KOTA JAKARTA UTARA KEC. KOJA KEL. KOJA,KOTA JAKARTA UTARA,DKI JAKARTA,● DIPICU HUJAN INTENSITAS TINGGI MENGAKIBATKAN MELUAPNYA SUNGAI CIBEET,0.0,0.0,0.0,0,0.0,0,JAKARTA UTARA,0.0,2022,11
3174,2022-12-03,BANJIR,KEC. JAGAKARSA KEL. JAGAKARSA KEC. PASAR MINGGU KEL. KEBAGUSAN KEL. CILANDAK TIMUR KEC. CILANDAK KEL. PONDOK LABU,KOTA JAKARTA SELATAN,DKI JAKARTA,●DIPICU AKIBAT HUJAN DENGAN INTENSITAS SEDANG HINGGA LEBAT,0.0,0.0,0.0,0,399.0,0,JAKARTA SELATAN,399.0,2022,12
3174,2022-12-16,BANJIR,KEC. PASAR MINGGU KEL. CILANDAK KEC. MAMPANG PRAPATAN KEL. KUNINGAN BARAT KEC. KEBAYORAN BARU KEL. CIPETE UTARA,KOTA JAKARTA SELATAN,DKI JAKARTA,●DIPICU AKIBAT HUJAN DENGAN INTENSITAS LEBAT DISERTAI ANGIN KENCANG YANG TERJADI DI WILAYAH JAKARTA SELATAN DAN MELUAPNYA KALI KRUKUT DAN MENGGENANGI RUMAH WARGA,0.0,0.0,0.0,1,373.0,0,JAKARTA SELATAN,375.0,2022,12
3172,2023-01-01,BANJIR,UNKNOWN,KOTA ADM. JAKARTA UTARA,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,KOTA ADM. JAKARTA UTARA,0.0,2023,1
3173,2023-02-27,BANJIR,UNKNOWN,KOTA ADM. JAKARTA BARAT,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,KOTA ADM. JAKARTA BARAT,0.0,2023,2
3175,2023-02-27,BANJIR,UNKNOWN,KOTA ADM. JAKARTA TIMUR,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,KOTA ADM. JAKARTA TIMUR,0.0,2023,2
3173,2023-03-02,BANJIR,KEC. KALIDERES KEL. TEGAL ALUR,KOTA ADM. JAKARTA BARAT,DKI JAKARTA,●DIPICU OLEH INTENSITAS CURAH HUJAN YANG CUKUP TINGGI,0.0,0.0,0.0,0,11.0,0,KOTA ADM. JAKARTA BARAT,11.0,2023,3
3174,2023-03-15,BANJIR,UNKNOWN,KOTA ADM. JAKARTA SELATAN,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,30,0.0,0,KOTA ADM. JAKARTA SELATAN,60.0,2023,3
3175,2023-05-07,BANJIR,UNKNOWN,KOTA ADM. JAKARTA TIMUR,DKI JAKARTA,UNKNOWN,0.0,0.0,0.0,0,0.0,0,KOTA ADM. JAKARTA TIMUR,0.0,2023,5
3174,2023-11-30,BANJIR,KEC.  PANCORAN KEL. RAWA JATI KEC. PASAR MINGGU KEL. PEJATEN TIMUR KEC. KEBAYORAN LAMA KEL. PONDOK PINANG KEC. JAGAKARSA KEL. TANJUNG BARAT KEL. LENTENG AGUNG,KOTA ADM. JAKARTA SELATAN,DKI JAKARTA,●AKIBAT CURAH HUJAN YANG TINGGI DAN MELUAPNYA DEBIT KALI CILIWUNG,0.0,0.0,0.0,0,371.0,0,KOTA ADM. JAKARTA SELATAN,371.0,2023,11
3175,2023-11-30,BANJIR,KEC. JATINEGARA KEL. BIDARA CINA KEL. KAMPUNG MELAYU KEC. KRAMATJATI KEL. BALE KAMBANG KEL. CAWANG KEL. CILILITAN,KOTA ADM. JAKARTA TIMUR,DKI JAKARTA,●AKIBAT CURAH HUJAN YANG TINGGI DAN MELUAPNYA DEBIT KALI CILIWUNG,0.0,0.0,0.0,0,0.0,0,KOTA ADM. JAKARTA TIMUR,0.0,2023,11
3174,2024-01-05,BANJIR,KEC. CILANDAK  KEL. CILANDAK BARAT  KEL. LEBAK BULUS  KEC. MAMPANG PRAPATAN KEL. KUNINGAN BARAT KEC. PASAR MINGGU  KEL. CILANDAK TIMUR,KOTA ADM. JAKARTA SELATAN,DKI JAKARTA,●DIPICU HUJAN DENGAN INTENSITAS TINGGI,0.0,0.0,0.0,0,314.0,0,KOTA ADM. JAKARTA SELATAN,314.0,2024,1
3173,2024-01-07,BANJIR,KEC. CENGKARENG  KEL. KEDAUNG KALI ANGKE KEL. RAWA BUAYA KEC. KEBON JERUK KEL. KEDOYA SELATAN KEL. SUKABUMI SELATAN KEC. KEMBANGAN KEL. JOGLO KEL. KEMBANGAN SELARAN KEL. KEMBANGAN UTARA,KOTA ADM. JAKARTA BARAT,DKI JAKARTA,●INTENSITAS HUJAN YANG TINGGI DAN MENYEBABKAN LUAPAN SUNGAI/KALI DAN MENGGENANGI PEMUKIMAN WARGA,0.0,0.0,0.0,0,364.0,0,KOTA ADM. JAKARTA BARAT,364.0,2024,1
3174,2024-01-07,BANJIR,KEC. CILANDAK KEL. LEBAK BULUS KEC. KEBAYORAN BARU KEL. KRAMAT PELA KEC. KEMAYORAN LAMA KEL. CIPULIR KEL. KEBAYORAN LAMA UTARA KEL. PONDOK PINANG KEC. PASAR MINGGU KEL. CILANDAK TIMUR KEC. PESANGGRAHAN KEL. PESANGGRAHAN,KOTA ADM. JAKARTA SELATAN,DKI JAKARTA,●INTENSITAS HUJAN YANG TINGGI DAN MENYEBABKAN LUAPAN SUNGAI/KALI DAN MENGGENANGI PEMUKIMAN WARGA,0.0,0.0,0.0,0,0.0,0,KOTA ADM. JAKARTA SELATAN,0.0,2024,1
3173,2024-01-13,BANJIR,KEC. CENGKARENG  KEL. CENGKARENG TIMUR KEL. RAWA BUAYA,KOTA ADM. JAKARTA BARAT,DKI JAKARTA,●DIPICU HUJAN DENGAN INTENSITAS TINGGI DISERTAI,0.0,0.0,0.0,0,314.0,0,KOTA ADM. JAKARTA BARAT,314.0,2024,1
3174,2024-01-13,BANJIR,KEC. PASAR MINGGU,KOTA ADM. JAKARTA SELATAN,DKI JAKARTA,●DIPICU HUJAN DENGAN INTENSITAS TINGGI DISERTAI,0.0,0.0,0.0,0,0.0,0,KOTA ADM. JAKARTA SELATAN,0.0,2024,1
3172,2024-01-13,BANJIR,KEC. PENJARINGAN,KOTA ADM. JAKARTA UTARA,DKI JAKARTA,●DIPICU HUJAN DENGAN INTENSITAS TINGGI DISERTAI,0.0,0.0,0.0,0,0.0,0,KOTA ADM. JAKARTA UTARA,0.0,2024,1
3172,2024-01-31,BANJIR,CILINCING,KOTA ADM. JAKARTA UTARA,DKI JAKARTA,CURAH HUJAN TINGGI & ROB,0.0,0.0,0.0,0,0.0,0,KOTA ADM. JAKARTA UTARA,0.0,2024,1
3173,2024-02-05,BANJIR,KOTA JAKARTA BARAT KEC. KEBON JERUK KEL. KELAPA DUA KEL. SUKABUMI SELATAN KEL. SUKABUMI UTARA KOTA JAKARTA SELATAN KEC. PANCORAN KEL. PANCORAN KEC. MAMPANG PERAPATAN KEL. TEGAL PARANG,KOTA ADM. JAKARTA BARAT,DKI JAKARTA,●DIPICU OLEH HUJAN DENGAN INTENSITAS TINGGI,0.0,0.0,0.0,0,26.0,0,KOTA ADM. JAKARTA BARAT,26.0,2024,2
